1, 75, 75, 0, 0, 0
2, 219, 146, 2, 0, 0
3, 148, 144, 215, 0, 0
4, 430, 282, 0, 0, 0
5, 148, 146, 428, 0, 0
6, 408, 268, 8, 0, 0
7, 284, 270, 394, 0, 0
8, 792, 508, 0, 0, 0
9, 166, 150, 776, 0, 0
10, 406, 268, 28, 0, 0
11, 280, 250, 376, 0, 0
12, 714, 450, 16, 0, 0
13, 284, 244, 674, 0, 0
14, 676, 434, 42, 0, 0
15, 474, 424, 626, 0, 0
16, 1214, 768, 28, 0, 0
17, 206, 160, 1168, 0, 0
18, 390, 236, 52, 0, 0
19, 296, 244, 338, 0, 0
20, 616, 360, 40, 0, 0
21, 268, 204, 552, 0, 0
22, 544, 332, 56, 0, 0
23, 396, 316, 464, 0, 0
24, 900, 544, 40, 0, 0
25, 304, 212, 808, 0, 0
26, 540, 304, 68, 0, 0
27, 452, 324, 412, 0, 0
28, 844, 480, 88, 0, 0
29, 488, 320, 676, 0, 0
30, 748, 444, 184, 0, 0
31, 648, 436, 536, 0, 0
32, 1072, 604, 180, 0, 0
33, 458, 262, 876, 0, 0
34, 574, 272, 156, 0, 0
35, 484, 292, 382, 0, 0
36, 620, 268, 132, 0, 0
37, 504, 224, 340, 0, 0
38, 568, 244, 180, 0, 0
39, 528, 224, 264, 0, 0
40, 544, 216, 200, 0, 0
41, 516, 244, 272, 0, 0
42, 540, 244, 220, 0, 0
43, 496, 208, 252, 0, 0
44, 556, 236, 176, 0, 0
45, 550, 246, 252, 0, 0
46, 550, 258, 258, 0, 0
47, 536, 226, 240, 0, 0
48, 532, 236, 240, 0, 0
49, 498, 192, 226, 0, 0
50, 444, 178, 232, 0, 0
51, 510, 206, 140, 0, 0
52, 420, 144, 234, 0, 0
53, 412, 132, 140, 0, 0
54, 384, 100, 128, 0, 0
55, 412, 104, 76, 0, 0
56, 360, 88, 140, 0, 0
57, 384, 120, 96, 0, 0
58, 348, 92, 128, 0, 0
59, 340, 100, 108, 0, 0
60, 336, 108, 112, 0, 0
61, 320, 88, 104, 0, 0
62, 320, 88, 88, 0, 0
63, 304, 80, 96, 0, 0
64, 324, 84, 64, 0, 0
65, 336, 84, 72, 0, 0
66, 380, 112, 68, 0, 0
67, 328, 112, 164, 0, 0
68, 264, 80, 144, 0, 0
69, 300, 116, 80, 0, 0
70, 256, 92, 136, 0, 0
71, 280, 76, 52, 0, 0
72, 292, 96, 84, 0, 0
73, 348, 108, 52, 0, 0
74, 344, 136, 140, 0, 0
75, 448, 172, 68, 0, 0
76, 388, 152, 212, 0, 0
77, 420, 184, 152, 0, 0
78, 420, 200, 200, 0, 0
79, 472, 164, 112, 0, 0
80, 444, 172, 200, 0, 0
81, 452, 176, 168, 0, 0
82, 504, 200, 148, 0, 0
83, 448, 168, 224, 0, 0
84, 512, 216, 152, 0, 0
85, 436, 200, 276, 0, 0
86, 384, 152, 204, 0, 0
87, 432, 180, 132, 0, 0
88, 396, 132, 168, 0, 0
89, 440, 176, 132, 0, 0
90, 380, 132, 192, 0, 0
91, 396, 144, 128, 0, 0
92, 332, 96, 160, 0, 0
93, 284, 72, 120, 0, 0
94, 356, 96, 24, 0, 0
95, 324, 100, 132, 0, 0
96, 392, 156, 88, 0, 0
97, 296, 128, 224, 0, 0
98, 352, 144, 88, 0, 0
99, 300, 76, 128, 0, 0
100, 316, 96, 80, 0, 0
101, 316, 104, 104, 0, 0
102, 372, 100, 44, 0, 0
103, 300, 100, 172, 0, 0
104, 340, 108, 68, 0, 0
105, 348, 124, 116, 0, 0
106, 372, 132, 108, 0, 0
107, 320, 128, 180, 0, 0
108, 376, 152, 96, 0, 0
109, 344, 104, 136, 0, 0
110, 380, 144, 108, 0, 0
111, 416, 132, 96, 0, 0
112, 448, 160, 128, 0, 0
113, 460, 168, 156, 0, 0
114, 416, 152, 196, 0, 0
115, 404, 172, 184, 0, 0
116, 448, 212, 168, 0, 0
117, 448, 156, 156, 0, 0
118, 460, 188, 176, 0, 0
119, 512, 224, 172, 0, 0
120, 508, 216, 220, 0, 0
