1, 7, 7, 0, 0, 0
2, 8, 6, 5, 0, 0
3, 9, 3, 2, 0, 0
4, 13, 5, 1, 0, 0
5, 16, 7, 4, 0, 0
6, 13, 5, 8, 0, 0
7, 19, 10, 4, 0, 0
8, 16, 10, 13, 0, 0
9, 16, 6, 6, 0, 0
10, 19, 6, 3, 0, 0
11, 22, 10, 7, 0, 0
12, 21, 11, 12, 0, 0
13, 27, 15, 9, 0, 0
14, 30, 17, 14, 0, 0
15, 43, 17, 4, 0, 0
16, 25, 14, 32, 0, 0
17, 20, 6, 11, 0, 0
18, 19, 7, 8, 0, 0
19, 16, 10, 13, 0, 0
20, 14, 8, 10, 0, 0
21, 10, 6, 10, 0, 0
22, 10, 7, 7, 0, 0
23, 15, 7, 2, 0, 0
24, 14, 7, 8, 0, 0
25, 18, 8, 4, 0, 0
26, 20, 12, 10, 0, 0
27, 28, 12, 4, 0, 0
28, 24, 12, 16, 0, 0
29, 24, 16, 16, 0, 0
30, 33, 17, 8, 0, 0
31, 26, 17, 24, 0, 0
32, 33, 18, 11, 0, 0
33, 29, 15, 19, 0, 0
34, 30, 19, 18, 0, 0
35, 28, 11, 13, 0, 0
36, 33, 13, 8, 0, 0
37, 31, 13, 15, 0, 0
38, 42, 19, 8, 0, 0
39, 31, 18, 29, 0, 0
40, 35, 18, 14, 0, 0
41, 34, 18, 19, 0, 0
42, 41, 19, 12, 0, 0
43, 36, 16, 21, 0, 0
44, 32, 18, 22, 0, 0
45, 26, 17, 23, 0, 0
46, 35, 16, 7, 0, 0
47, 29, 14, 20, 0, 0
48, 29, 16, 16, 0, 0
49, 30, 17, 16, 0, 0
50, 24, 16, 22, 0, 0
51, 28, 16, 12, 0, 0
52, 25, 12, 15, 0, 0
53, 39, 16, 2, 0, 0
54, 25, 14, 28, 0, 0
55, 35, 16, 6, 0, 0
56, 25, 18, 28, 0, 0
57, 22, 10, 13, 0, 0
58, 16, 8, 14, 0, 0
59, 14, 8, 10, 0, 0
60, 13, 3, 4, 0, 0
61, 16, 5, 2, 0, 0
62, 15, 5, 6, 0, 0
63, 15, 6, 6, 0, 0
64, 17, 6, 4, 0, 0
65, 17, 6, 6, 0, 0
66, 21, 6, 2, 0, 0
67, 21, 10, 10, 0, 0
68, 30, 11, 2, 0, 0
69, 23, 12, 19, 0, 0
70, 33, 16, 6, 0, 0
71, 25, 16, 24, 0, 0
72, 22, 11, 14, 0, 0
73, 22, 10, 10, 0, 0
74, 24, 6, 4, 0, 0
75, 28, 8, 4, 0, 0
76, 26, 10, 12, 0, 0
77, 36, 14, 4, 0, 0
78, 30, 16, 22, 0, 0
79, 46, 20, 4, 0, 0
80, 38, 24, 32, 0, 0
81, 60, 26, 4, 0, 0
82, 38, 19, 41, 0, 0
83, 41, 12, 9, 0, 0
84, 44, 18, 15, 0, 0
85, 57, 21, 8, 0, 0
86, 38, 16, 35, 0, 0
87, 42, 20, 16, 0, 0
88, 27, 13, 28, 0, 0
89, 23, 12, 16, 0, 0
90, 24, 14, 13, 0, 0
91, 22, 6, 8, 0, 0
92, 24, 9, 7, 0, 0
93, 28, 10, 6, 0, 0
94, 31, 11, 8, 0, 0
95, 37, 12, 6, 0, 0
96, 39, 12, 10, 0, 0
97, 38, 15, 16, 0, 0
98, 38, 17, 17, 0, 0
99, 48, 26, 16, 0, 0
100, 37, 19, 30, 0, 0
101, 38, 18, 17, 0, 0
102, 44, 20, 14, 0, 0
103, 54, 20, 10, 0, 0
104, 46, 17, 25, 0, 0
105, 62, 37, 21, 0, 0
106, 54, 22, 30, 0, 0
107, 53, 18, 19, 0, 0
108, 64, 24, 13, 0, 0
109, 69, 23, 18, 0, 0
110, 74, 29, 24, 0, 0
111, 82, 26, 18, 0, 0
112, 81, 24, 25, 0, 0
113, 86, 24, 19, 0, 0
114, 83, 33, 36, 0, 0
115, 83, 33, 33, 0, 0
116, 79, 41, 45, 0, 0
117, 95, 40, 24, 0, 0
118, 92, 43, 46, 0, 0
119, 92, 38, 38, 0, 0
120, 99, 47, 40, 0, 0
121, 97, 32, 34, 0, 0
122, 97, 39, 39, 0, 0
123, 121, 45, 21, 0, 0
124, 103, 45, 63, 0, 0
125, 122, 50, 31, 0, 0
126, 119, 60, 63, 0, 0
127, 132, 46, 33, 0, 0
128, 115, 54, 71, 0, 0
129, 162, 73, 26, 0, 0
130, 140, 65, 87, 0, 0
131, 152, 54, 42, 0, 0
132, 164, 57, 45, 0, 0
133, 133, 50, 81, 0, 0
134, 119, 42, 56, 0, 0
135, 103, 54, 70, 0, 0
136, 121, 64, 46, 0, 0
137, 99, 56, 78, 0, 0
138, 111, 54, 42, 0, 0
139, 109, 52, 54, 0, 0
140, 97, 40, 52, 0, 0
141, 117, 40, 20, 0, 0
142, 115, 42, 44, 0, 0
143, 113, 44, 46, 0, 0
144, 113, 42, 42, 0, 0
145, 103, 46, 56, 0, 0
146, 101, 48, 50, 0, 0
147, 99, 42, 44, 0, 0
148, 95, 40, 44, 0, 0
149, 97, 42, 40, 0, 0
150, 97, 46, 46, 0, 0
151, 89, 36, 44, 0, 0
152, 109, 44, 24, 0, 0
153, 101, 50, 58, 0, 0
154, 137, 70, 34, 0, 0
155, 105, 40, 72, 0, 0
156, 123, 52, 34, 0, 0
157, 143, 64, 44, 0, 0
158, 163, 64, 44, 0, 0
159, 171, 66, 58, 0, 0
160, 165, 68, 74, 0, 0
161, 183, 84, 66, 0, 0
162, 153, 54, 84, 0, 0
163, 165, 80, 68, 0, 0
164, 142, 65, 88, 0, 0
165, 150, 67, 59, 0, 0
166, 142, 68, 76, 0, 0
167, 138, 54, 58, 0, 0
168, 136, 54, 56, 0, 0
169, 128, 54, 62, 0, 0
170, 120, 48, 56, 0, 0
171, 116, 46, 50, 0, 0
172, 108, 38, 46, 0, 0
173, 98, 30, 40, 0, 0
174, 90, 40, 48, 0, 0
175, 100, 36, 26, 0, 0
176, 92, 30, 38, 0, 0
177, 100, 30, 22, 0, 0
178, 86, 30, 44, 0, 0
179, 92, 36, 30, 0, 0
180, 92, 36, 36, 0, 0
181, 80, 22, 34, 0, 0
182, 90, 30, 20, 0, 0
183, 88, 24, 26, 0, 0
184, 88, 38, 38, 0, 0
185, 86, 22, 24, 0, 0
186, 84, 34, 36, 0, 0
187, 106, 38, 16, 0, 0
188, 94, 36, 48, 0, 0
189, 126, 48, 16, 0, 0
190, 114, 52, 64, 0, 0
191, 132, 48, 30, 0, 0
192, 138, 52, 46, 0, 0
193, 164, 72, 46, 0, 0
194, 142, 56, 78, 0, 0
195, 170, 90, 62, 0, 0
196, 164, 68, 74, 0, 0
197, 166, 72, 70, 0, 0
198, 130, 64, 100, 0, 0
199, 126, 48, 52, 0, 0
200, 148, 66, 44, 0, 0
201, 116, 46, 78, 0, 0
202, 134, 74, 56, 0, 0
203, 100, 40, 74, 0, 0
204, 108, 52, 44, 0, 0
205, 114, 46, 40, 0, 0
206, 124, 60, 50, 0, 0
207, 120, 44, 48, 0, 0
208, 104, 44, 60, 0, 0
209, 102, 40, 42, 0, 0
210, 124, 46, 24, 0, 0
211, 98, 32, 58, 0, 0
212, 118, 54, 34, 0, 0
213, 110, 42, 50, 0, 0
214, 118, 52, 44, 0, 0
215, 130, 44, 32, 0, 0
216, 110, 52, 72, 0, 0
217, 132, 48, 26, 0, 0
218, 114, 42, 60, 0, 0
219, 98, 30, 46, 0, 0
220, 100, 38, 36, 0, 0
221, 104, 32, 28, 0, 0
222, 88, 28, 44, 0, 0
223, 82, 26, 32, 0, 0
224, 90, 32, 24, 0, 0
225, 82, 30, 38, 0, 0
226, 92, 42, 32, 0, 0
227, 70, 14, 36, 0, 0
228, 68, 22, 24, 0, 0
229, 58, 18, 28, 0, 0
230, 78, 28, 8, 0, 0
231, 66, 30, 42, 0, 0
232, 72, 24, 18, 0, 0
233, 62, 22, 32, 0, 0
234, 58, 16, 20, 0, 0
235, 58, 18, 18, 0, 0
236, 50, 12, 20, 0, 0
237, 52, 14, 12, 0, 0
238, 54, 12, 10, 0, 0
239, 46, 8, 16, 0, 0
240, 42, 14, 18, 0, 0
241, 42, 10, 10, 0, 0
242, 46, 12, 8, 0, 0
243, 46, 12, 12, 0, 0
244, 46, 8, 8, 0, 0
245, 46, 8, 8, 0, -1
246, 46, 8, 8, 0, -1
247, 46, 8, 8, 0, -1
248, 46, 8, 8, 0, -1
249, 46, 8, 8, 0, -1
250, 46, 8, 8, 0, -1
251, 46, 8, 8, 0, -1
252, 46, 8, 8, 0, -1
253, 46, 8, 8, 0, -1
254, 46, 8, 8, 0, -1
255, 46, 8, 8, 0, -1
256, 46, 8, 8, 0, -1
257, 46, 8, 8, 0, -1
258, 46, 8, 8, 0, -1
259, 46, 8, 8, 0, -1
260, 46, 8, 8, 0, -1
261, 46, 8, 8, 0, -1
262, 46, 8, 8, 0, -1
263, 46, 8, 8, 0, -1
264, 46, 8, 8, 0, -1
265, 46, 8, 8, 0, -1
266, 46, 8, 8, 0, -1
267, 46, 8, 8, 0, -1
268, 46, 8, 8, 0, -1
269, 46, 8, 8, 0, -1
270, 46, 8, 8, 0, -1
271, 46, 8, 8, 0, -1
272, 46, 8, 8, 0, -1
273, 46, 8, 8, 0, -1
274, 46, 8, 8, 0, -1
275, 46, 8, 8, 0, -1
276, 46, 8, 8, 0, -1
277, 46, 8, 8, 0, -1
278, 46, 8, 8, 0, -1
279, 46, 8, 8, 0, -1
280, 46, 8, 8, 0, -1
281, 46, 8, 8, 0, -1
282, 46, 8, 8, 0, -1
283, 46, 8, 8, 0, -1
284, 46, 8, 8, 0, -1
285, 46, 8, 8, 0, -1
286, 46, 8, 8, 0, -1
287, 46, 8, 8, 0, -1
288, 46, 8, 8, 0, -1
289, 46, 8, 8, 0, -1
290, 46, 8, 8, 0, -1
291, 46, 8, 8, 0, -1
292, 46, 8, 8, 0, -1
293, 46, 8, 8, 0, -1
294, 46, 8, 8, 0, -1
295, 46, 8, 8, 0, -1
296, 46, 8, 8, 0, -1
297, 46, 8, 8, 0, -1
298, 46, 8, 8, 0, -1
299, 46, 8, 8, 0, -1
300, 46, 8, 8, 0, -1
301, 46, 8, 8, 0, -1
302, 46, 8, 8, 0, -1
303, 46, 8, 8, 0, -1
304, 46, 8, 8, 0, -1
305, 46, 8, 8, 0, -1
306, 46, 8, 8, 0, -1
307, 46, 8, 8, 0, -1
308, 46, 8, 8, 0, -1
309, 46, 8, 8, 0, -1
310, 46, 8, 8, 0, -1
311, 46, 8, 8, 0, -1
312, 46, 8, 8, 0, -1
313, 46, 8, 8, 0, -1
314, 46, 8, 8, 0, -1
315, 46, 8, 8, 0, -1
316, 46, 8, 8, 0, -1
317, 46, 8, 8, 0, -1
318, 46, 8, 8, 0, -1
319, 46, 8, 8, 0, -1
320, 46, 8, 8, 0, -1
321, 46, 8, 8, 0, -1
322, 46, 8, 8, 0, -1
323, 46, 8, 8, 0, -1
324, 46, 8, 8, 0, -1
325, 46, 8, 8, 0, -1
326, 46, 8, 8, 0, -1
327, 46, 8, 8, 0, -1
328, 46, 8, 8, 0, -1
329, 46, 8, 8, 0, -1
330, 46, 8, 8, 0, -1
331, 46, 8, 8, 0, -1
332, 46, 8, 8, 0, -1
333, 46, 8, 8, 0, -1
334, 46, 8, 8, 0, -1
335, 46, 8, 8, 0, -1
336, 46, 8, 8, 0, -1
337, 46, 8, 8, 0, -1
338, 46, 8, 8, 0, -1
339, 46, 8, 8, 0, -1
340, 46, 8, 8, 0, -1
341, 46, 8, 8, 0, -1
342, 46, 8, 8, 0, -1
343, 46, 8, 8, 0, -1
344, 46, 8, 8, 0, -1
345, 46, 8, 8, 0, -1
346, 46, 8, 8, 0, -1
347, 46, 8, 8, 0, -1
348, 46, 8, 8, 0, -1
349, 46, 8, 8, 0, -1
350, 46, 8, 8, 0, -1
351, 46, 8, 8, 0, -1
352, 46, 8, 8, 0, -1
353, 46, 8, 8, 0, -1
354, 46, 8, 8, 0, -1
355, 46, 8, 8, 0, -1
356, 46, 8, 8, 0, -1
357, 46, 8, 8, 0, -1
358, 46, 8, 8, 0, -1
359, 46, 8, 8, 0, -1
360, 46, 8, 8, 0, -1
361, 46, 8, 8, 0, -1
362, 46, 8, 8, 0, -1
363, 46, 8, 8, 0, -1
364, 46, 8, 8, 0, -1
365, 46, 8, 8, 0, -1
366, 46, 8, 8, 0, -1
367, 46, 8, 8, 0, -1
368, 46, 8, 8, 0, -1
369, 46, 8, 8, 0, -1
370, 46, 8, 8, 0, -1
371, 46, 8, 8, 0, -1
372, 46, 8, 8, 0, -1
373, 46, 8, 8, 0, -1
374, 46, 8, 8, 0, -1
375, 46, 8, 8, 0, -1
376, 46, 8, 8, 0, -1
377, 46, 8, 8, 0, -1
378, 46, 8, 8, 0, -1
379, 46, 8, 8, 0, -1
380, 46, 8, 8, 0, -1
381, 46, 8, 8, 0, -1
382, 46, 8, 8, 0, -1
383, 46, 8, 8, 0, -1
384, 46, 8, 8, 0, -1
385, 46, 8, 8, 0, -1
386, 46, 8, 8, 0, -1
387, 46, 8, 8, 0, -1
388, 46, 8, 8, 0, -1
389, 46, 8, 8, 0, -1
390, 46, 8, 8, 0, -1
391, 46, 8, 8, 0, -1
392, 46, 8, 8, 0, -1
393, 46, 8, 8, 0, -1
394, 46, 8, 8, 0, -1
395, 46, 8, 8, 0, -1
396, 46, 8, 8, 0, -1
397, 46, 8, 8, 0, -1
398, 46, 8, 8, 0, -1
399, 46, 8, 8, 0, -1
400, 46, 8, 8, 0, -1
